id,x,y,year,month,fire_count,si10,d2m,t2m,ssr,tp,dist_road
1,141.18706500000002,-34.124497749999996,0,10,0,0.9469599296166172,-2.020802076183267,-0.6710691022401659,-0.5243176866887549,-0.8452022386101079,1138.575078662448
1,141.18706500000002,-34.124497749999996,0,11,1,0.4773240732393894,-1.5176253171607732,0.3407016703252915,0.6526564971039218,-0.5304586908624076,1138.575078662448
1,141.18706500000002,-34.124497749999996,0,12,0,0.39642409657467353,-0.5965378069471362,1.4502113942247397,0.7718303468281767,-0.745883685379885,1138.575078662448
1,141.18706500000002,-34.124497749999996,1,1,1,0.2990238092574061,-0.09793797931938572,2.0241930080801547,0.8682809353166548,-0.7528250354714291,1138.575078662448
1,141.18706500000002,-34.124497749999996,1,2,0,0.36440738111965926,0.0010207609050593763,1.4631525689171674,-0.08540418532692484,-0.865591574104505,1138.575078662448
1,141.18706500000002,-34.124497749999996,1,3,0,0.1342147690784429,0.09041748039993638,1.5581701591819554,-0.7225133275497623,-1.38798892998805,1138.575078662448
1,141.18706500000002,-34.124497749999996,1,10,0,0.4940351810946442,-1.4083339571702498,0.0600775070220703,-0.3048849837751773,-0.9936955144234433,1138.575078662448
1,141.18706500000002,-34.124497749999996,1,11,0,0.29281682427350963,-1.0075209916733543,1.1907459974601389,0.1818776028067848,-0.39562421712647866,1138.575078662448
1,141.18706500000002,-34.124497749999996,1,12,0,0.43797377421543443,-0.8796997035824713,1.2860218400067096,0.8387425437346298,-0.8935925237766869,1138.575078662448
1,141.18706500000002,-34.124497749999996,2,1,1,0.42149430065783416,-0.9270093415973176,2.351944509799719,0.811668588845828,-1.145238278923413,1138.575078662448
1,141.18706500000002,-34.124497749999996,2,2,0,0.27083027655539393,-0.4544897651052342,1.9823499868061816,0.23293010858436317,-1.3572853680894486,1138.575078662448
1,141.18706500000002,-34.124497749999996,2,3,0,0.3430392123045477,-0.8862912701277519,0.9898018695057141,-0.6891710227417327,-1.3557020594021225,1138.575078662448
1,141.18706500000002,-34.124497749999996,2,10,0,0.5122933448935555,-1.7938696225021111,0.18812755117863666,-0.5686701857829192,-1.0099534365522815,1138.575078662448
1,141.18706500000002,-34.124497749999996,2,11,0,0.5073613805684253,-1.7769978525263994,0.5248929626613335,0.5037761675733585,-1.0197499299301498,1138.575078662448
1,141.18706500000002,-34.124497749999996,2,12,0,0.6308219224839491,-0.5318592333763209,1.913400439573399,0.9929878155028521,-0.29053684738166063,1138.575078662448
1,141.18706500000002,-34.124497749999996,3,1,0,0.346758457937533,-1.0115156587780385,2.659612340362683,1.3795246340467813,-1.3151369488439881,1138.575078662448
1,141.18706500000002,-34.124497749999996,3,2,0,0.2763331769234595,-1.194770849264684,1.6387442626456503,0.5627117758988648,-1.398243625320319,1138.575078662448
1,141.18706500000002,-34.124497749999996,3,3,0,-0.02642513888292186,-0.9360564530027236,1.1167499401553507,-1.146485532951974,-1.2416375327704925,1138.575078662448
1,141.18706500000002,-34.124497749999996,3,10,0,0.3624553710705654,-2.7696350516505723,0.20697875086483916,-0.03801960316666868,-1.380002078056937,1138.575078662448
1,141.18706500000002,-34.124497749999996,3,11,0,0.7462087364873471,-2.1279097049421667,0.24687053766497868,0.9895727529336837,-0.9639751325499187,1138.575078662448
1,141.18706500000002,-34.124497749999996,3,12,0,0.4804825578003233,-2.1079556497703273,2.01133264933567,1.5450157020809014,-1.3832668379072532,1138.575078662448
1,141.18706500000002,-34.124497749999996,4,1,0,0.4724801084512588,-0.8208455359704226,1.683694459779638,0.9554059623056208,-0.7429600646192824,1138.575078662448
1,141.18706500000002,-34.124497749999996,4,2,0,0.5241247907259529,0.5375603214006327,1.0726666281477832,-0.08455371708223897,-0.6529900131403931,1138.575078662448
1,141.18706500000002,-34.124497749999996,4,3,0,0.226015051227486,-0.6977867433853294,0.6448229370788854,-1.2931093116527022,-1.1484765233311776,1138.575078662448
1,141.18706500000002,-34.124497749999996,4,10,0,0.2502476346003394,-0.679454672086407,-0.2748810668674604,-1.2748772164463267,-0.055336225516812776,1138.575078662448
1,141.18706500000002,-34.124497749999996,4,11,0,0.5071979805139177,-1.3143742481309664,1.3992559840100265,0.9828927447428107,-0.8356531054534241,1138.575078662448
1,141.18706500000002,-34.124497749999996,4,12,1,0.736621247432763,-1.4926523727642678,0.9831641538560413,0.767617831443883,-0.9074988393725358,1138.575078662448
1,141.18706500000002,-34.124497749999996,5,1,1,0.41711412806483567,-0.6331905443369179,1.560050262857271,1.03189357122266,-0.5079993314943978,1138.575078662448
1,141.18706500000002,-34.124497749999996,5,2,0,0.5116699578722472,-0.8921265147829822,1.2750359427061988,0.27733031024705446,-1.3279426971791846,1138.575078662448
1,141.18706500000002,-34.124497749999996,5,3,0,0.019366748006776957,-0.35485976925034185,0.5320712252438184,-1.2137610743068201,-1.2106454834249865,1138.575078662448
2,141.637795,-34.124497749999996,0,10,0,0.985410280620146,-2.0324415150972333,-0.6882164456540656,-0.5175151382489468,-0.8625871591660061,169.49841887759064
2,141.637795,-34.124497749999996,0,11,0,0.4789922083523321,-1.5556343880468537,0.3797063330888288,0.570568906052058,-0.5500057910572365,169.49841887759064
2,141.637795,-34.124497749999996,0,12,0,0.4018292600561461,-0.6288253560248965,1.4820258246148286,0.680440115739822,-0.8303814284120441,169.49841887759064
2,141.637795,-34.124497749999996,1,1,0,0.3212499063484241,-0.2022819052355534,2.0965078336121716,0.7630021031312312,-0.7560616434517088,169.49841887759064
2,141.637795,-34.124497749999996,1,2,0,0.3735692859858186,-0.18291244241894355,1.5677147168594816,-0.13739467099215616,-1.0708031456067473,169.49841887759064
2,141.637795,-34.124497749999996,1,3,0,0.13053565374598516,0.04715698517598902,1.5742740838374272,-0.8053943316864999,-1.3774525839693992,169.49841887759064
2,141.637795,-34.124497749999996,1,10,0,0.46631023531425886,-1.4522000126269643,0.06470553167231559,-0.32087423233897133,-1.0201973362910406,169.49841887759064
2,141.637795,-34.124497749999996,1,11,0,0.3188139297972258,-1.0551769471641224,1.2210715037383895,0.2732674334798537,-0.6049387654049485,169.49841887759064
2,141.637795,-34.124497749999996,1,12,0,0.3864340718618113,-0.785960099380518,1.2825297200823247,0.7486425806726372,-0.5847403733584284,169.49841887759064
2,141.637795,-34.124497749999996,2,1,1,0.3544749524530499,-0.8438942143810717,2.378860037568489,0.7619283108018078,-1.0404788442487098,169.49841887759064
2,141.637795,-34.124497749999996,2,2,0,0.23412153031968097,-0.4804031983919371,1.9777774124471899,0.22222354248545784,-1.3772248883275298,169.49841887759064
2,141.637795,-34.124497749999996,2,3,0,0.3374575465616849,-0.9591711240412762,0.9990112941187936,-0.7347790432971733,-1.3139223407113028,169.49841887759064
2,141.637795,-34.124497749999996,2,10,0,0.5039472837968092,-1.927125588643181,0.22548541182163817,-0.5219527301716689,-1.0412182345820429,169.49841887759064
